YP_001531165.2_capsid_DV3	0.0166666666666666	-0.0526315789473684	82.9736842105263	8.15175438596491	0.159552631578947	163.228070175439	21.9487634063714
NP_739581.2_capsid_DV2	-0.178070175438597	0.031578947368421	88.1491228070175	8.19298245614035	0.17319298245614	170.69298245614	23.9989898452339
NP_740314.1_capsid_DV4	-0.00884955752212392	-0.0168141592920354	87.9380530973451	8.06017699115044	0.170230088495575	168.247787610619	22.9509533209374
NP_722457.2_capsid_DV1	-0.0614035087719298	-0.0350877192982456	84.5350877192982	8.15263157894737	0.165324561403509	166.105263157895	22.9974258617279
AWX66230.1_capsid_DV	0.202721088435374	-0.0904761904761905	81.0680272108844	8.08367346938775	0.154931972789116	160.43537414966	6.90378297931051
ATQ48923.1_capsid_DV2	-0.147976878612717	0.023121387283237	86.4277456647399	8.2242774566474	0.169352601156069	168.976878612717	15.9535120304426
ATQ48913.1_capsid_DV1	-0.0207547169811321	-0.0333333333333333	81.9937106918239	8.20188679245283	0.159415094339623	163.735849056604	15.2747541591677
ATQ48912.1_capsid_DV1	0.1	-0.142384105960265	84.8609271523179	7.9841059602649	0.166490066225166	165.913907284768	23.0867594444306
ATQ48911.1_capsid_DV3	0.107482993197279	-0.0408163265306123	80.6938775510204	8.15442176870748	0.154707482993197	161.074829931973	16.9500528860154
BAV37877.1_capsid_DV1	-0.347959183673469	0.140816326530612	80.734693877551	8.37040816326531	0.158887755102041	163.734693877551	15.1360902165033
AAL80039.1_capsid_DV2	-0.825641025641026	0.31025641025641	76.8974358974359	8.88974358974359	0.152051282051282	163.179487179487	0.999840114220204
AEL23582.1_capsid_DV2	-0.406622516556291	0.0245033112582781	82.5165562913907	8.45165562913907	0.164927152317881	167.456953642384	9.41324758495714
ADA84881.1_capsid_DV4	0.14	-0.0652173913043478	88.1913043478261	7.97217391304348	0.170252173913043	167.991304347826	18.1367121411517
ACR39517.1_capsid_DV	0.0846153846153846	0.0175824175824176	84.4945054945055	8.14285714285714	0.161978021978022	164.186813186813	16.9514498645239
AKR17068.1_capsid_DV	0.0652777777777778	-0.0486111111111111	88.6111111111111	8.02916666666667	0.172847222222222	168.333333333333	14.0911824209395
AJD81809.1_capsid_premembrane_DV1	0.118918918918919	-0.077027027027027	82.0067567567568	8.07364864864865	0.158222972972973	162.635135135135	8.95180241609201
sp|Q2YHF0.1|POLG_DEN4T	-0.184292884558606	-0.0346028934160024	80.2175966932389	8.3551225273103	0.155749630941836	162.205491585474	42.082981685414
sp|P14337.2|POLG_DEN28	-0.225272780890593	-0.00613388381008552	80.3724565025066	8.40563255676792	0.155850781480389	162.636095547036	40.6528756563709
sp|P17763.2|POLG_DEN1W	-0.203183962264151	-0.035436320754717	79.8399174528302	8.38254716981132	0.155285377358491	162.049233490566	37.9966689005467
sp|Q6YMS4.1|POLG_DEN3S	-0.21905604719764	-0.0343362831858407	79.8619469026549	8.39610619469027	0.154807079646018	161.786430678466	34.0438865903006
